,pNCI,sNCI,codedUsefulness
9130,24759308,24758282,41.67287215622015
9133,24759308,24758538,344.15640955817213
9142,24759308,24759302,4.90635571711061
9143,24759308,24759823,82.07953019033455
9146,24759308,24758276,17.99317770559158
9155,24759308,24759312,113.52927623880784
9156,24759308,24759811,344.15640955817213
9160,24759308,24759824,9.006933951050009
9161,24759308,24760325,11.49945955844333
9165,24759308,24758275,344.15640955817213
9166,24759308,24758278,2.880568357597177
9167,24759308,24759297,6.216906050943237
9168,24759308,24759300,3.3342575549314586
9171,24759308,24760322,72.55668465953423
9172,24759308,24759299,344.15640955817213
9173,24759308,24758277,1.4144159727806034
9174,24759308,24759298,1.880805174138543
9175,24759308,24759306,1.6058492763530476
9179,24759308,24759311,2.0868242631464655
9180,24759308,24759814,13.008728863905038
9181,24759308,24759817,344.15640955817213
9182,24759308,24759809,142.90876248455396
9210,24759309,24758788,380.1654625430908
9224,24759309,24759301,1.241461784996856
9225,24759309,24759303,0.7046833024269931
9226,24759309,24759304,5.7143887032551905
9227,24759309,24759305,10.773923768112018
9231,24759309,24759310,13.997784647897646
9247,24759309,24760329,380.1654625430908
9263,24759309,24759302,1.5916229235931394
9265,24759309,24762629,157.8612929544328
9276,24759309,24759312,4.214410376602767
9280,24759309,24758023,380.1654625430908
9287,24759309,24758278,29.90912211771561
9288,24759309,24759297,1.1484309865318336
9289,24759309,24759300,6.690721928446968
9291,24759309,24758274,380.1654625430908
9293,24759309,24759299,0.617288768505735
9295,24759309,24759298,1.777337959318048
9296,24759309,24759306,2.2714096488636235
9300,24759309,24759311,3.8626317346901247
9345,24759310,24759301,94.27041420056337
9347,24759310,24759304,0.6962349984427508
9348,24759310,24759305,0.5440791663003237
9349,24759310,24759307,0.6636708737487619
9350,24759310,24759308,0.5052252153626573
9351,24759310,24759309,23.674313473365082
9372,24759310,24758282,104.89842628779023
9380,24759310,24758281,85.79330478513478
9384,24759310,24759302,43.55840504788684
9388,24759310,24758276,14.648606840058774
9403,24759310,24760325,13.597322471269308
9407,24759310,24758275,41.967129034528455
9408,24759310,24758278,1.0665960784163988
9409,24759310,24759297,2.234851361903371
9410,24759310,24759300,1.1050970083509692
9413,24759310,24760322,33.645656483654285
9415,24759310,24758277,3.965043648554466
9416,24759310,24759298,1.8208583318086389
9417,24759310,24759306,10.948176721413173
9466,24759311,24759301,3.8417837985237577
9468,24759311,24759304,14.122106326501571
9469,24759311,24759305,0.43922775840528444
9470,24759311,24759307,13.292127422028804
9471,24759311,24759308,0.5022183613200139
9472,24759311,24759309,0.830974370497615
9505,24759311,24759302,1.6368420405483226
9529,24759311,24758278,19.621394653464666
9530,24759311,24759297,0.8750203440961772
9531,24759311,24759300,1.1664191371369335
9536,24759311,24758277,512.1668700420125
9537,24759311,24759298,0.9042880138429523
9538,24759311,24759306,0.46169901336473385
9563,24759312,24758022,471.12704116399135
9587,24759312,24759301,1.7167042944325577
9589,24759312,24759304,0.7013214906183143
9590,24759312,24759305,7.966415494220687
9591,24759312,24759307,0.42667707150947093
9592,24759312,24759308,3.6843702560604528
9593,24759312,24759309,0.8616459903959242
9626,24759312,24759302,37.065429649688014
9630,24759312,24758276,471.12704116399135
9650,24759312,24758278,2.3890348295024957
9651,24759312,24759297,0.8391243556280782
9652,24759312,24759300,0.7545760506927622
9655,24759312,24760322,69.18690190447126
9656,24759312,24759299,195.63251055585948
9658,24759312,24759298,5.049165821215535
9659,24759312,24759306,0.9642934923702391
9683,24759809,24757768,482.3930352136216
9684,24759809,24758022,482.3930352136216
9692,24759809,24758534,4.191099280202024
9695,24759809,24758789,482.3930352136216
9698,24759809,24758792,6.117116321673901
9699,24759809,24758793,277.0620430061132
9704,24759809,24758798,3.3383421672709943
9707,24759809,24758801,0.944500262403958
9711,24759809,24759305,8.319649739581775
9712,24759809,24759307,482.3930352136216
9713,24759809,24759308,10.071742011268409
9716,24759809,24759813,277.0620430061132
9717,24759809,24759816,3.049514760693757
9718,24759809,24759819,0.9781650241310275
9719,24759809,24759821,0.41046845110755276
9720,24759809,24759822,6.379066629628955
9721,24759809,24760071,482.3930352136216
9734,24759809,24758280,76.45414376007405
9737,24759809,24758537,482.3930352136216
9738,24759809,24758538,101.70038495835085
9739,24759809,24758802,8.039478015135455
9748,24759809,24759823,1.4250422340599829
9762,24759809,24759820,61.9792543353345
9765,24759809,24759824,482.3930352136216
9766,24759809,24760325,277.0620430061132
9785,24759809,24759814,3.392624821068034
9786,24759809,24759817,200.31064300694985
9802,24759810,24757766,200.9171641917627
9803,24759810,24757767,26.356465313161785
9804,24759810,24757768,33.650197572159676
9805,24759810,24758022,483.8536745030886
9812,24759810,24758533,483.8536745030886
9813,24759810,24758534,7.242480753093285
9814,24759810,24758536,115.3966079988735
9816,24759810,24758789,3.2352861043901133
9817,24759810,24758790,17.368809998780474
9818,24759810,24758791,159.61218779087534
9819,24759810,24758792,1.729709712259413
9820,24759810,24758793,22.620790531262983
9821,24759810,24758794,133.51745330381215
9822,24759810,24758795,3.790951338746838
9823,24759810,24758796,133.51745330381215
9824,24759810,24758797,31.84322457760589
9825,24759810,24758798,1.2719399792525334
9826,24759810,24758799,7.397818775037087
9827,24759810,24758800,45.889271449735496
9828,24759810,24758801,1.0993136519007372
9832,24759810,24759305,483.8536745030886
9833,24759810,24759307,44.04433396514869
9834,24759810,24759308,277.90095998054653
9837,24759810,24759813,3.985382473949347
9838,24759810,24759816,0.6133239295102504
9839,24759810,24759819,0.4920191227782239
9840,24759810,24759821,1.8085571416630333
9841,24759810,24759822,18.289129845048105
9842,24759810,24760071,91.67312877641261
9855,24759810,24758280,71.05585922483843
9858,24759810,24758537,22.620790531262983
9859,24759810,24758538,55.44227418639958
9860,24759810,24758802,8.221744188611288
9864,24759810,24758281,277.90095998054653
9869,24759810,24759823,4.555232415974446
9883,24759810,24759820,2.3619607777624156
9906,24759810,24759814,4.841326554729441
9907,24759810,24759817,1.3558904606979438
9923,24759811,24757766,491.9130736463897
9926,24759811,24758022,135.74141171411097
9934,24759811,24758534,135.74141171411097
9937,24759811,24758789,12.456046170276977
9940,24759811,24758792,12.766486155055889
9943,24759811,24758795,11.618481227902722
9946,24759811,24758798,14.625150703303083
9949,24759811,24758801,4.652952365320361
9953,24759811,24759305,53.52940041945133
9955,24759811,24759308,282.5298692496815
9959,24759811,24759816,0.8996616421837054
9960,24759811,24759819,1.3630299129185635
9961,24759811,24759821,1.7548404262998742
9963,24759811,24760071,282.5298692496815
9967,24759811,24760075,204.26377848097087
9990,24759811,24759823,103.70744456070928
10004,24759811,24759820,0.5683997743069008
10006,24759811,24758023,204.26377848097087
10027,24759811,24759814,282.5298692496815
10028,24759811,24759817,0.5200268120822276
10046,24759812,24757768,272.81837645431574
10047,24759812,24758022,475.0043825994943
10049,24759812,24758025,475.0043825994943
10055,24759812,24758534,6.0647496739211055
10056,24759812,24758536,475.0043825994943
10061,24759812,24758792,61.02993884746551
10067,24759812,24758798,16.243906703705203
10070,24759812,24758801,1.42205060250962
10074,24759812,24759305,61.02993884746551
10076,24759812,24759308,23.43812424812281
10079,24759812,24759813,54.428279886206305
10080,24759812,24759816,1.123569460779236
10081,24759812,24759819,2.072076251119223
10082,24759812,24759821,0.5705532462965708
10083,24759812,24759822,156.69301012296518
10084,24759812,24760071,272.81837645431574
10097,24759812,24758280,131.0755271993518
10101,24759812,24758538,475.0043825994943
10102,24759812,24758802,15.871544263257327
10111,24759812,24759823,1.7940750827398582
10125,24759812,24759820,1.3970608804639253
10128,24759812,24759824,65.06577691055506
10148,24759812,24759814,2.004062482441293
10149,24759812,24759817,0.8267264469271696
10170,24759813,24758025,82.08545485257842
10173,24759813,24758286,197.68021867847315
10177,24759813,24758536,11.08016093690197
10182,24759813,24758792,2.74275980977779
10183,24759813,24758793,7.748853658464927
10185,24759813,24758795,131.36637416056658
10186,24759813,24758796,28.34504057219865
10188,24759813,24758798,4.109919724897882
10189,24759813,24758799,82.08545485257842
10190,24759813,24758800,1.7820554454679285
10191,24759813,24758801,4.440224619818182
10196,24759813,24759307,5.533745521901149
10197,24759813,24759308,25.931840356484066
10202,24759813,24759819,1.7199073920062367
10203,24759813,24759821,1.2610652518192424
10204,24759813,24759822,1.0148859215328632
10205,24759813,24760071,20.820167212533164
10213,24759813,24760327,197.68021867847315
10214,24759813,24760328,476.0583824131487
10216,24759813,24757762,9.634810562456899
10221,24759813,24758537,5.2174816454882755
10222,24759813,24758538,4.429955233904478
10223,24759813,24758802,1.5497706852724105
10232,24759813,24759823,4.0926963697786585
10235,24759813,24758276,476.0583824131487
10236,24759813,24758532,6.506226795111068
10237,24759813,24758786,197.68021867847315
10238,24759813,24758787,273.4237403804084
10239,24759813,24759810,19.871905851575082
10240,24759813,24760321,14.153772199532726
10241,24759813,24762625,54.54905223896573
10243,24759813,24758529,21.159400193601616
10246,24759813,24759820,476.0583824131487
10249,24759813,24759824,1.4381111690268593
10251,24759813,24758018,476.0583824131487
10259,24759813,24758274,4.763328687635311
10260,24759813,24760322,20.17704402910801
10262,24759813,24758277,57.644488256573084
10271,24759813,24759809,40.153376586713726
10303,24759814,24758792,17.934108238636075
10304,24759814,24758793,505.83685877628085
10309,24759814,24758798,57.96121285358485
10310,24759814,24758799,505.83685877628085
10312,24759814,24758801,6.991727727601493
10317,24759814,24759307,57.96121285358485
10318,24759814,24759308,2.914325338676168
10320,24759814,24759310,290.5269837866138
10323,24759814,24759819,7.07228581866879
10324,24759814,24759821,2.6248888402535635
10325,24759814,24759822,5.809050641803029
10326,24759814,24760071,34.20519522947151
10335,24759814,24760328,87.2200767128092
10337,24759814,24757762,42.665056707807125
10343,24759814,24758538,87.2200767128092
10353,24759814,24759823,0.6864927928786294
10357,24759814,24758532,9.597979021658958
10358,24759814,24758786,120.63948416538685
10360,24759814,24759810,13.238280765578665
10361,24759814,24760321,290.5269837866138
10362,24759814,24762625,290.5269837866138
10364,24759814,24758529,505.83685877628085
10366,24759814,24759811,505.83685877628085
10367,24759814,24759820,15.189325267115256
10370,24759814,24759824,3.351551786145699
10380,24759814,24758274,139.58362358281155
10381,24759814,24760322,14.203489997647015
10383,24759814,24758277,1.4740291619386727
10384,24759814,24759298,20.801538837941973
10392,24759814,24759809,6.104617606760374
10415,24759815,24758286,265.0502535545123
10424,24759815,24758792,461.4792950672257
10438,24759815,24759307,7.4083549408019085
10439,24759815,24759308,2.2388829728161084
10441,24759815,24759310,152.23139512480768
10444,24759815,24759819,110.06043380193127
10445,24759815,24759821,1.791465556798056
10446,24759815,24759822,2.7535842622660307
10447,24759815,24760071,127.34333431091939
10455,24759815,24760327,38.92369634975618
10456,24759815,24760328,23.655118891832135
10457,24759815,24760329,265.0502535545123
10458,24759815,24757762,461.4792950672257
10463,24759815,24758537,461.4792950672257
10464,24759815,24758538,87.43397657937115
10474,24759815,24759823,1.5378085452610695
10477,24759815,24758276,21.574759102431816
10481,24759815,24759810,265.0502535545123
10482,24759815,24760321,7.117016327169472
10491,24759815,24759824,0.7661488702430297
10496,24759815,24758275,42.00763425185581
10498,24759815,24759297,79.57162238930032
10499,24759815,24759300,13.455187269257316
10501,24759815,24758274,15.419624168840414
10502,24759815,24760322,3.016660245206593
10504,24759815,24758277,1.4976530895005387
10505,24759815,24759298,23.20346205118776
10540,24759816,24758536,484.81162010784493
10544,24759816,24758791,484.81162010784493
10545,24759816,24758792,2.3617624071932375
10546,24759816,24758793,484.81162010784493
10548,24759816,24758795,4.2850108670094995
10549,24759816,24758796,62.29000112756707
10550,24759816,24758797,133.78179449677276
10551,24759816,24758798,1.0485597811188545
10552,24759816,24758799,16.386784710569657
10553,24759816,24758800,58.70439167627586
10554,24759816,24758801,1.2998997425031895
10559,24759816,24759307,278.4511552506661
10560,24759816,24759308,484.81162010784493
10565,24759816,24759819,0.78844040343419
10566,24759816,24759821,1.1023650803101412
10567,24759816,24759822,38.14204965620562
10568,24759816,24760071,484.81162010784493
10571,24759816,24760074,484.81162010784493
10579,24759816,24757762,26.408646502298232
10584,24759816,24758537,159.92819199173206
10586,24759816,24758802,133.78179449677276
10595,24759816,24759823,5.153222855462968
10599,24759816,24758532,8.118701053950717
10600,24759816,24758786,3.382109617404632
10601,24759816,24758787,133.78179449677276
10602,24759816,24759810,0.9717129262185713
10603,24759816,24760321,484.81162010784493
10604,24759816,24762625,7.747523216401626
10606,24759816,24758529,484.81162010784493
10608,24759816,24759811,1.883502011529438
10609,24759816,24759820,1.5465970737899808
10623,24759816,24760322,159.92819199173206
10634,24759816,24759809,8.23802180336123
10666,24759817,24758792,58.41706149110755
10669,24759817,24758795,20.447464404764485
10672,24759817,24758798,12.315761646827028
10675,24759817,24758801,7.606059368870922
10681,24759817,24759308,61.985121082866414
10686,24759817,24759819,0.859774926379737
10687,24759817,24759821,0.9874459652167944
10693,24759817,24760075,482.43869691416734
10716,24759817,24759823,115.05914313549683
10720,24759817,24758532,66.08412422354935
10721,24759817,24758786,133.12699599386568
10723,24759817,24759810,1.9777915115721678
10729,24759817,24759811,0.7364786008391939
10730,24759817,24759820,0.9755719366292043
10743,24759817,24758274,277.08826876621043
10747,24759817,24759298,22.95472661129831
10782,24759818,24758536,466.82740769045046
10787,24759818,24758792,46.23153802193865
10793,24759818,24758798,24.90603879052675
10796,24759818,24758801,1.9314435752020898
10802,24759818,24759308,80.49378293409552
10807,24759818,24759819,1.215618242138783
10808,24759818,24759821,0.8173800143441444
10809,24759818,24759822,39.37478551890245
10810,24759818,24760071,111.33593110292553
10821,24759818,24757762,193.8471150735425
10827,24759818,24758538,193.8471150735425
10828,24759818,24758802,12.645128060903566
10837,24759818,24759823,1.3851684504488473
10841,24759818,24758532,1.6009092289540143
10842,24759818,24758786,20.41645530583983
10844,24759818,24759810,1.9561136114195112
10846,24759818,24762625,193.8471150735425
10850,24759818,24759811,1.4696479848906472
10851,24759818,24759820,1.4198874390490372
10864,24759818,24758274,153.99561435328832
10867,24759818,24758277,73.98715805028647
10868,24759818,24759298,193.8471150735425
10876,24759818,24759809,2.1285428060889946
10891,24759819,24757766,115.3694022444045
10892,24759819,24757767,47.90641128692697
10893,24759819,24757768,38.0577097306515
10894,24759819,24758022,240.12791468653955
10901,24759819,24758533,137.91727029464818
10902,24759819,24758534,9.948546261243031
10903,24759819,24758536,72.08960374994695
10905,24759819,24758789,6.562187599873787
10906,24759819,24758790,19.21269814789746
10910,24759819,24758794,240.12791468653955
10911,24759819,24758795,10.760916426600897
10912,24759819,24758796,99.71159093010712
10913,24759819,24758797,418.0869827868878
10914,24759819,24758798,1.731239240109445
10915,24759819,24758799,5.692668285368808
10916,24759819,24758800,18.582741342942835
10917,24759819,24758801,2.3845701488157514
10926,24759819,24759813,19.892832915355985
10927,24759819,24759816,1.575560445366128
10930,24759819,24759822,66.26232128756185
10942,24759819,24757762,17.997430496079797
10944,24759819,24758280,240.12791468653955
10945,24759819,24758282,23.78070060813234
10947,24759819,24758537,13.36230160514229
10948,24759819,24758538,99.71159093010712
10949,24759819,24758802,11.73954443044309
10955,24759819,24757764,173.6079633027476
10958,24759819,24759823,3.9828616787783253
10961,24759819,24758276,29.076372288740316
10962,24759819,24758532,5.692668285368808
10963,24759819,24758786,5.1111492185184275
10964,24759819,24758787,79.2126707565607
10965,24759819,24759810,0.7341434787613781
10967,24759819,24762625,7.035249282474529
10969,24759819,24758529,13.969736483018522
10971,24759819,24759811,2.2501286705387815
10985,24759819,24758274,418.0869827868878
10995,24759819,24759814,7.674626936400537
10996,24759819,24759817,1.3738844417267426
10997,24759819,24759809,8.410222797425696
11015,24759820,24758022,426.4191945571903
11020,24759820,24758286,177.06786130200518
11023,24759820,24758534,140.66587513091542
11026,24759820,24758789,25.389468638740187
11032,24759820,24758795,27.336782061765245
11035,24759820,24758798,51.633827196632936
11036,24759820,24758799,426.4191945571903
11038,24759820,24758801,19.595595191427027
11039,24759820,24759301,244.91351366359237
11042,24759820,24759305,73.52630441180007
11047,24759820,24759813,140.66587513091542
11048,24759820,24759816,2.215243245251234
11052,24759820,24760071,426.4191945571903
11055,24759820,24760074,117.6686421894071
11056,24759820,24760075,426.4191945571903
11061,24759820,24760328,426.4191945571903
11064,24759820,24758026,177.06786130200518
11065,24759820,24758280,426.4191945571903
11079,24759820,24759823,244.91351366359237
11083,24759820,24758532,140.66587513091542
11084,24759820,24758786,244.91351366359237
11086,24759820,24759810,3.7445737939282524
11092,24759820,24759811,0.8393341676183173
11095,24759820,24758023,244.91351366359237
11109,24759820,24758277,244.91351366359237
11110,24759820,24759298,12.804562842533132
11116,24759820,24759814,426.4191945571903
11117,24759820,24759817,1.5741227353862717
11133,24759821,24757766,422.907208163347
11135,24759821,24757768,422.907208163347
11136,24759821,24758022,422.907208163347
11144,24759821,24758534,6.637844638950067
11156,24759821,24758798,32.20275890126012
11159,24759821,24758801,2.1561960173371983
11163,24759821,24759305,242.89640716692764
11168,24759821,24759813,139.5073516736299
11169,24759821,24759816,1.5013447872205008
11172,24759821,24759822,175.60953126518314
11173,24759821,24760071,422.907208163347
11180,24759821,24760324,139.5073516736299
11181,24759821,24760327,422.907208163347
11184,24759821,24757762,175.60953126518314
11186,24759821,24758280,100.86118984305813
11189,24759821,24758537,175.60953126518314
11190,24759821,24758538,422.907208163347
11191,24759821,24758802,139.5073516736299
11200,24759821,24759823,4.127347231803537
11204,24759821,24758532,7.805329109037125
11205,24759821,24758786,100.86118984305813
11207,24759821,24759810,4.199644617003302
11209,24759821,24762625,422.907208163347
11211,24759821,24758529,72.92074212947237
11213,24759821,24759811,0.5725142127406728
11217,24759821,24759824,175.60953126518314
11218,24759821,24760325,139.5073516736299
11227,24759821,24758274,242.89640716692764
11228,24759821,24760322,242.89640716692764
11230,24759821,24758277,40.109034396378334
11231,24759821,24759298,175.60953126518314
11237,24759821,24759814,4.330463546347466
11238,24759821,24759817,0.7058989371877784
11239,24759821,24759809,2.4060303886996524
11255,24759822,24757767,150.31691628428425
11256,24759822,24757768,96.06770566289326
11257,24759822,24758022,62.418144454309484
11264,24759822,24758533,455.67568047764735
11265,24759822,24758534,8.102877516304009
11271,24759822,24758792,4.594310899136427
11272,24759822,24758793,66.91780740830892
11283,24759822,24759304,189.21643120051178
11285,24759822,24759307,24.311075114513088
11286,24759822,24759308,108.67630162919595
11289,24759822,24759813,0.4837852141845416
11290,24759822,24759816,96.06770566289326
11291,24759822,24759819,2.744472244434604
11292,24759822,24759821,1.1663153623038753
11301,24759822,24760324,96.06770566289326
11305,24759822,24757762,41.479341603359245
11307,24759822,24758280,6.136074952639847
11309,24759822,24758535,455.67568047764735
11324,24759822,24758276,125.74185047233492
11325,24759822,24758532,4.81723949144086
11326,24759822,24758786,47.238566895985564
11328,24759822,24759810,29.212350023313636
11329,24759822,24760321,7.120540991125831
11330,24759822,24762625,52.21350451262312
11332,24759822,24758529,26.509492602323864
11335,24759822,24759820,455.67568047764735
11339,24759822,24760325,125.74185047233492
11340,24759822,24758018,455.67568047764735
11348,24759822,24758274,6.907638022694754
11349,24759822,24760322,8.364625055640662
11351,24759822,24758277,22.074644061709517
11358,24759822,24759814,4.469097634704314
11360,24759822,24759809,35.84980992831443
11378,24759823,24758022,63.75352915629444
11386,24759823,24758534,10.230360477695804
11389,24759823,24758789,284.99347445064734
11392,24759823,24758792,20.40534324928028
11405,24759823,24759305,8.963494466162043
11406,24759823,24759307,85.55884338264002
11407,24759823,24759308,4.119842334392838
11410,24759823,24759813,4.585625364748682
11411,24759823,24759816,5.2887450440366255
11412,24759823,24759819,6.884675524723679
11413,24759823,24759821,1.730427095101429
11426,24759823,24757762,63.75352915629444
11428,24759823,24758280,72.86932798641278
11445,24759823,24758276,47.06044524417595
11446,24759823,24758532,4.43381742266336
11447,24759823,24758786,47.06044524417595
11449,24759823,24759810,5.614143120347987
11450,24759823,24760321,21.36007492072363
11451,24759823,24762625,85.55884338264002
11453,24759823,24758529,284.99347445064734
11455,24759823,24759811,72.86932798641278
11456,24759823,24759820,45.16842175525763
11460,24759823,24760325,63.75352915629444
11461,24759823,24758018,496.2024594373315
11469,24759823,24758274,40.390259525616536
11470,24759823,24760322,3.1869023829628707
11472,24759823,24758277,0.5590155483299728
11473,24759823,24759298,7.305185079897232
11479,24759823,24759814,0.6765208479980084
11480,24759823,24759817,284.99347445064734
11481,24759823,24759809,4.715795805548266
11499,24759824,24758022,481.04552826853615
11507,24759824,24758534,481.04552826853615
11513,24759824,24758792,101.41629716055202
11525,24759824,24759304,35.49829576020479
11526,24759824,24759305,7.584094871625403
11527,24759824,24759307,3.931068888224204
11528,24759824,24759308,1.847399553141866
11531,24759824,24759813,3.256419889314007
11533,24759824,24759819,91.14108455530233
11534,24759824,24759821,2.107886808634401
11543,24759824,24760324,27.985414669592448
11549,24759824,24758280,39.156504287454
11550,24759824,24758282,15.892034635157097
11558,24759824,24758281,276.2881035004865
11566,24759824,24758276,7.111231188336423
11570,24759824,24759810,276.2881035004865
11571,24759824,24760321,4.626746604348201
11574,24759824,24758529,276.2881035004865
11581,24759824,24760325,3.4450314578310426
11582,24759824,24758018,481.04552826853615
11585,24759824,24758275,40.57401983767234
11586,24759824,24758278,37.845756300215896
11587,24759824,24759297,16.259489626022713
11588,24759824,24759300,3.479873914398404
11590,24759824,24758274,9.393116918371323
11591,24759824,24760322,1.7629538553047692
11593,24759824,24758277,1.1359632719842365
11594,24759824,24759298,10.043607810899411
11600,24759824,24759814,1.7757753695626504
11619,24760066,24757768,69.35408157622768
11621,24760066,24758024,65.05225263410179
11623,24760066,24758279,61.307639250723746
11624,24760066,24758285,290.79907801789005
11626,24760066,24758287,506.31060234871495
11627,24760066,24758533,21.795201119294873
11628,24760066,24758534,87.30176303126271
11629,24760066,24758536,2.208641042584261
11633,24760066,24758791,28.174462695425802
11634,24760066,24758792,290.79907801789005
11635,24760066,24758793,10.31008723540382
11638,24760066,24758796,139.71435119458397
11648,24760066,24759307,1.7328599897756205
11654,24760066,24759819,4.8464066101414
11655,24760066,24759821,506.31060234871495
11657,24760066,24760071,2.884139983166934
11658,24760066,24760072,210.2422608004793
11659,24760066,24760073,3.5492736622319807
11660,24760066,24760074,1.8331006413954367
11661,24760066,24760075,1.0849491406729144
11664,24760066,24760324,14.62155603388986
11665,24760066,24760327,290.79907801789005
11671,24760066,24758282,210.2422608004793
11672,24760066,24758535,17.950904500826148
11676,24760066,24760070,2.5786188347679966
11678,24760066,24758021,210.2422608004793
11737,24760070,24757761,268.13515856218146
11739,24760070,24757767,466.8504266515142
11740,24760070,24757768,29.928738039259695
11741,24760070,24758022,98.4236185901916
11744,24760070,24758279,15.779690742301664
11749,24760070,24758534,466.8504266515142
11754,24760070,24758791,15.423078926621049
11756,24760070,24758793,8.38885890057703
11767,24760070,24759304,63.948853576615875
11769,24760070,24759307,1.4143030635014415
11775,24760070,24759819,68.55886385335546
11785,24760070,24760324,1.9028404551276685
11789,24760070,24757762,3.3378106723387018
11792,24760070,24758282,59.98229497069471
11793,24760070,24758535,19.198299042490397
11799,24760070,24758021,4.3045060698705315
11807,24760070,24758273,4.364464908390291
11808,24760070,24758276,1.2015628173320232
11812,24760070,24759810,268.13515856218146
11813,24760070,24760321,28.46863262900428
11815,24760070,24758020,68.55886385335546
11820,24760070,24758017,5.297692527705289
11829,24760070,24759297,6.577850273433861
11858,24760071,24757761,273.14742019923824
11859,24760071,24757766,156.88199612727442
11860,24760071,24757767,65.14425214811476
11861,24760071,24757768,40.11279785615332
11862,24760071,24758022,1.0944294358735558
11865,24760071,24758279,2.4220953078498493
11869,24760071,24758533,10.757149850884854
11870,24760071,24758534,37.41554764002574
11872,24760071,24758788,475.5772810345543
11875,24760071,24758791,12.660030173575397
11877,24760071,24758793,9.396239648667226
11886,24760071,24759301,475.5772810345543
11888,24760071,24759304,40.11279785615332
11890,24760071,24759307,0.5969012451379049
11894,24760071,24759813,90.10504544001074
11895,24760071,24759816,475.5772810345543
11896,24760071,24759819,24.864120768177848
11897,24760071,24759821,197.48044438765623
11906,24760071,24760324,0.7081117795026017
11910,24760071,24757762,69.84043753811567
11912,24760071,24758280,156.88199612727442
11913,24760071,24758282,17.97629139249248
11914,24760071,24758535,11.15012923956435
11920,24760071,24758021,25.372859464142277
11921,24760071,24758281,2.518504131291064
11923,24760071,24757764,475.5772810345543
11928,24760071,24758273,1.8390692992554039
11929,24760071,24758276,2.3934812939159342
11930,24760071,24758532,273.14742019923824
11933,24760071,24759810,475.5772810345543
11934,24760071,24760321,3.1321267770100505
11937,24760071,24758529,273.14742019923824
11940,24760071,24759820,197.48044438765623
11941,24760071,24758017,29.72358006466008
11944,24760071,24760325,156.88199612727442
11945,24760071,24758018,3.9406975742015278
11948,24760071,24758275,2.4487852143904836
11950,24760071,24759297,11.758203227111743
11951,24760071,24759300,475.5772810345543
11953,24760071,24758274,113.42273080609209
11954,24760071,24760322,156.88199612727442
11956,24760071,24758277,475.5772810345543
11963,24760071,24759814,475.5772810345543
11964,24760071,24759817,475.5772810345543
11982,24760072,24757768,137.025134829805
11983,24760072,24758022,1.3857961466515012
11986,24760072,24758279,63.800129420892894
11996,24760072,24758791,163.80541278571155
11998,24760072,24758793,22.81907076699087
12007,24760072,24759301,496.5651556866638
12009,24760072,24759304,34.53423313043343
12011,24760072,24759307,0.6782951156875662
12013,24760072,24759309,94.0815041032621
12017,24760072,24759819,163.80541278571155
12018,24760072,24759821,60.12759220939998
12027,24760072,24760324,0.6634234652629333
12031,24760072,24757762,34.53423313043343
12034,24760072,24758282,11.728358624441329
12035,24760072,24758535,137.025134829805
12041,24760072,24758021,1.1760416285163893
12042,24760072,24758281,8.082644619771632
12048,24760072,24762629,26.492598390360175
12049,24760072,24758273,7.280670630020227
12050,24760072,24758276,1.424676511064457
12053,24760072,24758787,163.80541278571155
12054,24760072,24759810,496.5651556866638
12055,24760072,24760321,1.9427437698835057
12056,24760072,24762625,137.025134829805
12057,24760072,24758020,10.174298458348439
12062,24760072,24758017,1.1824711349169506
12063,24760072,24758023,19.285630721633932
12066,24760072,24758018,3.509460704305264
12067,24760072,24758019,19.83470839400599
12069,24760072,24758275,2.375103494420014
12071,24760072,24759297,2.875522531950694
12073,24760072,24762626,22.81907076699087
12076,24760072,24759299,137.025134829805
12100,24760073,24757761,0.9021062631231228
12101,24760073,24757766,2.040213289040763
12103,24760073,24757768,0.8620977784008982
12107,24760073,24758279,15.415371080410564
12111,24760073,24758533,5.457125312641546
12112,24760073,24758534,91.38341208470614
12117,24760073,24758791,1.4891895265715185
12119,24760073,24758793,1.4343309366366868
12132,24760073,24759307,3.5552861953140864
12138,24760073,24759819,45.744246532544665
12148,24760073,24760324,4.826026399365807
12152,24760073,24757762,83.1659115086472
12155,24760073,24758282,277.0227032021648
12156,24760073,24758535,200.28220106899377
12165,24760073,24757764,14.199997811442547
12170,24760073,24758273,20.762670817443716
12171,24760073,24758276,24.723632187110486
12192,24760073,24759297,8.31846843958865
12221,24760074,24757761,8.3127183641605
12222,24760074,24757766,134.99483328025255
12223,24760074,24757767,67.011317016738
12224,24760074,24757768,3.5874381063606826
12225,24760074,24758022,280.97595357550443
12228,24760074,24758279,18.741810441162848
12232,24760074,24758533,1.0920204136237972
12233,24760074,24758534,8.565908448650701
12238,24760074,24758791,5.07560242215061
12239,24760074,24758792,134.99483328025255
12240,24760074,24758793,5.704016123433404
12253,24760074,24759307,1.252718161288689
12259,24760074,24759819,48.447921103617865
12260,24760074,24759821,489.207549315367
12269,24760074,24760324,3.8257658471154787
12273,24760074,24757762,19.266075851392884
12276,24760074,24758282,203.1403266919465
12277,24760074,24758535,1.3830340186649837
12286,24760074,24757764,203.1403266919465
12291,24760074,24758273,4.531372400750614
12292,24760074,24758276,16.53536849556765
12296,24760074,24759810,489.207549315367
12297,24760074,24760321,77.53417146105187
